Object ID	Circularity Factor 	Total Intensity TransCon	Mean Intensity TransCon	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Area 	Well 	Position 	Parent Object ID (Well)	Parent Trace ID	R01
12469	1.0810199	26514188	12035.491	352447	159.98502	224183	101.7626	2203	330	1	329	-1	0
12470	1.0259015	10347036	10285.324	128670	127.90259	102326	101.71571	1006	330	1	329	-1	1
12471	1.1072747	6543146	16155.916	77001	190.12593	41068	101.40247	405	330	1	329	-1	1
12472	1.0332619	9684471	11738.753	126554	153.39879	84567	102.50546	825	330	1	329	-1	1
12473	1.0632089	16236983	11466.796	201706	142.44774	143581	101.39901	1416	330	1	329	-1	1
12474	1.0352364	12371788	11257.313	141352	128.61874	111988	101.89991	1099	330	1	329	-1	1
12475	1.0533088	4616180	10258.178	51667	114.81555	45786	101.74667	450	330	1	329	-1	1
12476	1.044161	17094842	11351.157	200865	133.3765	153931	102.21182	1506	330	1	329	-1	1
12477	1.018139	19774348	13156.585	235111	156.42781	153016	101.80705	1503	330	1	329	-1	1
12478	1.0364307	15644236	11736.111	192013	144.04576	142283	106.73894	1333	330	2	329	-1	1
12479	1.0246681	8983609	10982.407	115235	140.87408	87192	106.59169	818	330	2	329	-1	1
12480	1.070392	21882526	12440.321	265136	150.73109	195632	111.21774	1759	330	2	329	-1	1
12481	1.0429217	17802596	16483.885	193747	179.39537	119034	110.21667	1080	330	2	329	-1	1
12482	1.0648422	10697925	11979.759	137252	153.69765	100659	112.72005	893	330	2	329	-1	1
12483	1.0415114	6919009	11379.949	79995	131.57072	62683	103.09704	608	330	2	329	-1	1
12484	1.1844313	2465361	10535.73	29571	126.3718	23993	102.53419	234	330	2	329	-1	0
12485	1.1111818	22511500	14043.356	268042	167.21272	175184	109.28509	1603	330	2	329	-1	0
12486	1.0359075	16416652	14213.552	223465	193.4762	126585	109.5974	1155	330	2	329	-1	1
12487	1.0401582	22432934	15086.035	236716.02	159.19032	162857	109.52051	1487	330	2	329	-1	1
12488	1.104672	18742014	13660.36	259874	189.41254	149317	108.83163	1372	330	2	329	-1	1
12489	1.0216518	15984419	13254.079	213648.02	177.15424	135375	112.25124	1206	330	2	329	-1	1
12490	1.0287507	11022282	11639.157	146533	154.7339	99289	104.84583	947	330	2	329	-1	1
12491	1.0411494	13245097	9494.6934	159697	114.47813	154098	110.46452	1395	330	2	329	-1	1
12492	1.0274055	12360693	10880.892	160038	140.87852	122269	107.63116	1136	330	2	329	-1	1
12493	1.0408389	16765074	11490.798	202390.02	138.71831	159742	109.48732	1459	330	2	329	-1	1
12494	1.1229379	4975057	12822.312	69990	180.3866	42354	109.15979	388	330	2	329	-1	1
12495	1.0462546	13047066	11638.774	166962	148.94023	119318	106.4389	1121	330	2	329	-1	1
12496	1.0380657	19765154	12022.6	274988	167.26764	178775	108.74392	1644	330	2	329	-1	1
12497	1.043624	17878360	11387.49	217030	138.23567	162221	103.32548	1570	330	2	329	-1	1
12498	1.0327224	10887680	10790.564	132856	131.67096	104090	103.16154	1009	330	2	329	-1	1
12499	1.0669025	27060500	11837.489	363480	159.00262	276720	121.04987	2286	330	2	329	-1	0
12500	1.0422136	15151874	12268.724	193912	157.01376	136105	110.20647	1235	330	3	329	-1	1
12501	1.0620386	9250559	13786.228	122147.99	182.03874	77381	115.32191	671	330	3	329	-1	1
12502	1.2461583	7714806	13187.702	60324	103.11795	59576	101.83932	585	330	3	329	-1	0
12503	1.030172	17331642	11846.646	215511	147.30759	158094	108.06152	1463	330	3	329	-1	1
12504	1.0555248	9162653	11173.967	116876	142.53171	83820	102.21951	820	330	3	329	-1	1
12505	1.0644666	17619686	11374.878	231855	149.68044	217429.02	140.36734	1549	330	3	329	-1	1
12506	1.0919869	12128897	11251.296	143077	132.72449	109952	101.99629	1078	330	3	329	-1	1
12507	1.0297	20901494	11802.086	273659	154.52231	182491	103.04404	1771	330	3	329	-1	1
12508	1.0601973	14602227	10452.561	147689	105.71868	153230	109.68504	1397	330	3	329	-1	1
12509	1.0899942	6865104.5	10095.742	70872	104.22353	71823	105.62206	680	330	3	329	-1	1
12510	1.0377865	21003344	13863.594	266989	176.23036	155972	102.95181	1515	330	3	329	-1	1
12511	1.0220735	14017417	11187.085	189950.02	151.59618	133308	106.39106	1253	330	3	329	-1	1
12512	1.0337672	16048436	11398.037	196409	139.49503	143269	101.75355	1408	330	3	329	-1	1
12513	1.0437144	18814240	15497.727	178462	147.0033	124187	102.29572	1214	329	1	328	-1	1
12514	1.0366679	7716622	15190.201	81949	161.31693	51927	102.21851	508	329	1	328	-1	1
12515	1.0879771	11751550	13430.343	121686	139.06972	89535	102.32571	875	329	1	328	-1	1
12516	1.0341172	15371756	13015.882	163144	138.14056	120333	101.89077	1181	329	1	328	-1	1
12517	1.0383469	19422670	12161.973	233495.98	146.20914	183415	114.84972	1597	329	1	328	-1	1
12518	1.0157618	23232828	12504.213	279157	150.24596	247875	133.40958	1858	329	1	328	-1	1
12519	1.0175884	18421964	15351.637	187739	156.44917	123081	102.5675	1200	329	1	328	-1	1
12520	1.0765731	17315568	11900.734	154307	106.05292	218213.98	149.97525	1455	329	1	328	-1	1
12521	1.0475118	9584629	10395.477	97175	105.39588	98556	106.89371	922	329	1	328	-1	1
12522	1.0516065	22601448	11525.471	208346	106.24477	246561	125.73228	1961	329	1	328	-1	1
12523	1.0444382	4870343	9663.3789	52733	104.62897	57159	113.41071	504	329	1	328	-1	1
12524	1.0381027	10007050	10748.711	99426	106.79485	151682	162.92374	931	329	1	328	-1	1
12525	1.0553279	8436925	10390.302	84664	104.26601	87557	107.82882	812	329	1	328	-1	1
12526	1.0413501	12953402	10661.236	128186.01	105.50288	144002	118.52016	1215	329	1	328	-1	1
12527	1.0755461	24009168	12427.105	206571	106.92081	249399.02	129.08852	1932	329	1	328	-1	1
12528	1.0208044	10125546	10025.293	107422	106.35841	107739	106.67228	1010	329	1	328	-1	1
12529	1.0431413	9049962	10055.514	96867	107.63	109726	121.91778	900	329	1	328	-1	1
12530	1.0474332	15751739	11219.187	153526	109.34901	193213.02	137.6161	1404	329	1	328	-1	1
12531	1.0823933	6899141.5	9744.5498	74062	104.60735	82754	116.88418	708	329	1	328	-1	1
12532	1.0552838	14147363	11511.28	129656	105.49715	176111	143.29617	1229	329	1	328	-1	1
12533	1.0573764	11733287	11640.166	137319	136.22917	102083	101.27282	1008	329	1	328	-1	1
12534	1.0455867	10805178	11808.937	123043	134.47322	92949	101.5836	915	329	1	328	-1	1
12535	1.0976252	13031149	17398.062	111868	149.35648	76147	101.66489	749	329	1	328	-1	1
12536	1.0609702	16505932	12244.757	174181	129.21439	136272	101.09199	1348	329	1	328	-1	1
12537	1.0489805	8804092	10710.574	91116	110.84672	83109	101.10584	822	329	1	328	-1	1
12538	1.3247632	2527559	14867.994	17605	103.55882	17468	102.75294	170	329	2	328	-1	0
12539	1.0290121	5831283	15591.666	38449	102.80481	38030	101.68449	374	329	2	328	-1	0
12540	1.0754026	5229703	10037.817	55071	105.70249	56936	109.28215	521	329	2	328	-1	1
12541	1.0552401	10356275	10492.68	107258	108.67072	125182	126.8308	987	329	2	328	-1	1
12542	1.0401629	15478500	12412.59	184002.02	147.55574	144833	116.14515	1247	329	3	328	-1	1
12543	1.1025107	7097517	13291.23	54853	102.72097	54504	102.06741	534	329	3	328	-1	1
12544	1.2001657	6954287	13964.432	50800	102.00803	50607	101.62048	498	329	3	328	-1	0
12545	1.1355384	2946686	14031.838	21663	103.15714	21535	102.54762	210	329	3	328	-1	0
12546	1.0518681	10156724	12311.181	129226	156.63757	84333	102.22182	825	329	3	328	-1	1
12547	1.0184684	25699886	16537.893	307521	197.88997	159388	102.56628	1554	329	3	328	-1	1
12548	1.03467	19413390	13117.155	248462	167.87973	150842	101.92027	1480	329	3	328	-1	1
12549	1.1530957	27262642	15307.491	246971	138.66985	181300	101.79675	1781	329	3	328	-1	0
12550	1.0304897	14226089	12600.61	152281	134.88132	115640	102.42693	1129	329	3	328	-1	1
12551	1.2009084	47928300	15244.37	465866	148.17621	320414	101.91285	3144	329	3	328	-1	0
12552	1.0268471	20503524	16056.009	208564	163.32341	130669.99	102.32576	1277	329	3	328	-1	1
12553	1.1006929	10303155	12503.829	133820	162.40291	83936	101.86407	824	329	3	328	-1	1
12554	1.0161077	13872794	16734.371	140531	169.51869	84775	102.26176	829	329	3	328	-1	1
12555	1.0285096	17814264	12328.21	231588	160.26851	147283	101.92595	1445	329	3	328	-1	1
12556	1.0542036	16900904	15090.094	196010	175.00893	114561	102.28661	1120	329	3	328	-1	1
12557	1.0381606	11217725	14110.346	124287	156.33585	81481	102.49182	795	329	3	328	-1	1
12558	1.0564837	8016484	11634.955	84546	122.70827	69899	101.44993	689	329	3	328	-1	1
12559	1.0720593	8119225	14194.449	87535	153.03322	61227	107.04021	572	329	3	328	-1	1
12560	1.0182788	24025812	16103.091	209728	140.56836	158664	106.34316	1492	329	3	328	-1	1
12561	1.0927199	10433302	11365.253	130166	141.79303	96759	105.40196	918	329	3	328	-1	1
12562	1.0071438	21597990	13266.579	257197.98	157.98402	180796	111.05405	1628	329	3	328	-1	1
12563	1.0276906	23784020	15678.325	207760	136.95451	161075	106.17996	1517	329	3	328	-1	1
12564	1.0262052	21652832	14245.284	214671.02	141.23093	163267	107.4125	1520	329	3	328	-1	1
12565	1.0543287	20423802	17637.135	146017	126.09413	120802	104.31952	1158	329	3	328	-1	1
12566	1.1551565	7938891	12581.443	67700	107.29002	63701	100.95245	631	328	1	327	-1	0
12567	1.043911	14344090	11128.076	186323.98	144.54926	136059	105.55392	1289	328	1	327	-1	1
12568	1.0347365	10980123	10892.979	146069	144.90973	107761	106.90575	1008	328	1	327	-1	1
12569	1.0686308	11486174	10547.451	184945	169.83012	123071	113.01286	1089	328	1	327	-1	1
12570	1.0377039	23144764	13875.758	283774	170.1283	194769	116.76798	1668	328	1	327	-1	1
12571	1.0373848	17863890	15229.232	155369	132.45439	124767	106.36573	1173	328	1	327	-1	1
12572	1.0324175	15104093	14426.067	112469	107.42025	106803	102.0086	1047	328	1	327	-1	1
12573	1.0496203	12182899	11311.884	167443	155.47168	128468	119.2832	1077	328	1	327	-1	1
12574	1.1045047	22484162	13479.714	269332	161.47002	185214	111.03957	1668	328	1	327	-1	1
12575	1.0342282	3994878.8	9489.0234	45109	107.14727	45031	106.962	421	328	1	327	-1	1
12576	1.0595613	12720697	10375.772	135189	110.26835	142718	116.40946	1226	328	1	327	-1	1
12577	1.0443267	8166345	10888.46	97921.008	130.56134	77649	103.532	750	328	1	327	-1	1
12578	1.0354384	13709401	11657.654	164727	140.07397	123878	105.33843	1176	328	1	327	-1	1
12579	1.0491706	8314470	11235.771	99535.992	134.5081	75915	102.58784	740	328	1	327	-1	1
12580	1.0670144	12497876	14058.354	153185	172.31158	111801	125.76041	889	328	1	327	-1	1
12581	1.0523023	15382289	10971.676	212698.98	151.71112	162293	115.7582	1402	328	1	327	-1	1
12582	1.0476101	12062678	15097.219	149241	186.78473	100736	126.0776	799	328	1	327	-1	1
12583	1.0893092	9356016	10853.847	131415	152.4536	100166	116.20186	862	328	1	327	-1	1
12584	1.121552	28497432	13304.123	332671	155.30859	245264	114.50233	2142	328	1	327	-1	0
12585	1.4446778	5911008	13164.828	46695	103.99777	46478	103.51447	449	328	2	327	-1	0
12586	1.1432657	7273504.5	13105.413	57865	104.26126	57552	103.6973	555	328	2	327	-1	0
12587	1.3258944	3527860	14399.429	25572	104.37551	25683	104.82858	245	328	2	327	-1	0
12588	1.1267804	12489447	12969.312	99609	103.43613	98839	102.63655	963	328	2	327	-1	1
12589	1.2668361	7689267	13326.286	59549	103.20451	58855	102.00173	577	328	2	327	-1	0
12590	1.1618897	2191892	13447.19	16785	102.97546	16650	102.14724	163	328	2	327	-1	0
12591	1.0752593	10387663	11580.449	133629	148.97325	91804	102.3456	897	328	2	327	-1	1
12592	1.359324	4987669	12921.422	39804	103.11917	39443	102.18394	386	328	2	327	-1	0
12593	1.0565686	16995228	11530.005	213928	145.13432	151176	102.56174	1474	328	2	327	-1	1
12594	1.2321301	3053822	9882.9189	34914	112.99029	31409.998	101.65048	309	328	2	327	-1	0
12595	1.0727366	14415732	11244.721	169726	132.39157	131101	102.26287	1282	328	2	327	-1	1
12596	1.0366992	12876652	10730.543	151161	125.9675	124500	103.75	1200	328	2	327	-1	1
12597	1.0243848	13814398	11677.429	164433	138.99661	121467	102.67709	1183	328	2	327	-1	1
12598	1.0213945	16243684	14766.985	184329	167.57182	113739	103.39909	1100	328	2	327	-1	1
12599	1.0288903	10927907	9053.7754	134045	111.05634	134883	111.75062	1207	328	2	327	-1	1
12600	1.033142	16507828	11791.306	255332.98	182.38071	142842	102.03	1400	328	3	327	-1	1
12601	1.0296136	11109206	11429.225	164862	169.61111	98847	101.69444	972	328	3	327	-1	1
12602	1.0394709	18509196	12574.183	229046	155.6019	150534	102.26495	1472	328	3	327	-1	1
12603	1.0431201	18775348	12081.948	228644.02	147.13257	158669	102.10361	1554	328	3	327	-1	1
12604	1.0546761	10185345	11600.621	137645	156.77107	89462	101.89294	878	328	3	327	-1	1
12605	1.0340679	18502102	11673.25	254622	160.64479	249340	157.3123	1585	328	3	327	-1	1
12606	1.0276403	10204285	14556.755	147450	210.34236	113276	161.59201	701	328	3	327	-1	1
12607	1.0632171	15603340	11731.835	220276	165.62105	174743	131.38571	1330	328	3	327	-1	1
12608	1.1760753	4359064	10453.391	57417.996	137.69304	44017	105.55636	417	328	3	327	-1	0
12609	1.2283313	3341538	14159.06	24446	103.58475	24526	103.92373	236	328	3	327	-1	0
12610	1.0365609	8353589	11288.634	96709	130.68784	75329	101.79594	740	328	3	327	-1	1
12611	1.059271	17170050	12117.185	197468.98	139.35709	144936	102.2837	1417	328	3	327	-1	1
12612	1.2138964	6907256	12910.759	55085	102.96262	54624	102.10094	535	328	3	327	-1	0
12613	1.0895778	15177153	11567.952	191619	146.05107	134183	102.27363	1312	328	3	327	-1	1
12614	1.0929356	31172030	13471.059	374551	161.86301	265182	114.59896	2314	328	3	327	-1	0
12615	1.0573815	15761156	12199.037	203529	157.53018	139084	107.65015	1292	328	3	327	-1	1
12616	1.1457418	4026007	10323.095	41580	106.61539	39741	101.9	390	328	3	327	-1	0
12617	1.027291	16414055	12520.256	185108	141.19603	139273	106.23417	1311	328	3	327	-1	1
12618	1.0721533	15931124	10771.551	171789	116.15213	159459	107.81541	1479	328	3	327	-1	1
12619	1.0354516	13724727	12276.143	179644	160.68336	119368	106.76923	1118	328	3	327	-1	1
12620	1.0271842	15454192	12304.293	187933	149.62819	134576	107.1465	1256	328	3	327	-1	1
12621	1.0399795	9671162	11351.129	120204	141.0845	88032	103.32394	852	328	3	327	-1	1
12622	1.032677	20057906	11868.584	263010	155.62721	241728	143.03432	1690	328	3	327	-1	1
12623	1.0516821	11691188	11563.984	149137	147.51434	119348	118.04945	1011	328	3	327	-1	1
12624	1.0170763	17588684	15401.649	173031	151.51576	124925	109.39142	1142	328	3	327	-1	1
12625	1.0592701	16347777	11829.071	197170.98	142.67076	142743	103.28726	1382	328	3	327	-1	1
12626	1.0268035	16901706	13956.817	198586	163.98514	135124	111.58051	1211	328	3	327	-1	1
12627	1.0367835	8328701	10901.441	96723	126.60078	77777	101.80235	764	328	3	327	-1	1
12628	1.0189641	7166967	13943.516	99857	194.27432	52285	101.72179	514	328	3	327	-1	0
12629	1.0528999	15201115	10912.502	207469	148.93683	153938	110.50826	1393	327	1	326	-1	1
12630	1.0479528	13910084	10365.189	234748	174.924	146207	108.94709	1342	327	1	326	-1	1
12631	1.0486009	16982178	10463.449	239016	147.26802	185466	114.27357	1623	327	1	326	-1	1
12632	1.0832926	10973134	11698.437	96689	103.07996	95983	102.32729	938	327	1	326	-1	1
12633	1.0274922	8523096	10219.54	128198.99	153.71582	86144	103.29017	834	327	1	326	-1	1
12634	1.0677548	7263332	12787.557	112641	198.31161	58790.004	103.50352	568	327	1	326	-1	1
12635	1.0445851	13663949	10750.55	207099	162.94177	130766	102.88435	1271	327	1	326	-1	1
12636	1.0305923	15886684	10873.843	230077	157.47913	149888	102.59274	1461	327	1	326	-1	1
12637	1.0927015	10659644	11046.264	173896	180.20311	99596	103.20829	965	327	1	326	-1	1
12638	1.0466638	12920809	13730.935	98407	104.57705	95490	101.47715	941	327	1	326	-1	1
12639	1.0674839	12908204	13805.565	138739	148.38396	95525	102.16578	935	327	1	326	-1	1
12640	1.1355661	6931749	9304.3613	114639	153.87785	75960	101.95973	745	327	1	326	-1	0
12641	1.0318003	12928446	11512.419	178847	159.25824	116562	103.79519	1123	327	1	326	-1	1
12642	1.034219	12187092	12102.375	161327	160.20557	103703	102.98212	1007	327	1	326	-1	1
12643	1.0888922	6319382	11991.237	100331	190.38141	54219	102.88235	527	327	1	326	-1	1
12644	1.0336396	19944818	11815.65	281779	166.93069	173210	102.61256	1688	327	1	326	-1	1
12645	1.055515	11491346	11200.143	161476	157.38402	104994	102.33334	1026	327	1	326	-1	1
12646	1.0325025	10326239	10892.657	167301	176.47784	114113	120.37236	948	327	1	326	-1	1
12647	1.0476391	16425578	13088.11	208149.98	165.85657	128521	102.40717	1255	327	1	326	-1	1
12648	1.0487891	10593348	10700.352	164916	166.58182	122420	123.65656	990	327	1	326	-1	1
12649	1.03508	15549333	10835.772	219770	153.14983	172370	120.11847	1435	327	1	326	-1	1
12650	1.0374311	10756374	13395.235	175179	218.15567	98365	122.49689	803	327	1	326	-1	1
12651	1.072335	24087480	11198.271	401690	186.7457	347629	161.61273	2151	327	1	326	-1	0
12652	1.0557174	13363631	11334.717	224239	190.19423	185466	157.30789	1179	327	1	326	-1	1
12653	1.0612567	18182728	11723.229	272562	175.73308	262529	169.26434	1551	327	1	326	-1	1
12654	1.0242977	9386837	10523.36	145876	163.53812	108502	121.63902	892	327	1	326	-1	1
12655	1.0467671	12452074	10624.637	179410	153.0802	132969	113.45478	1172	327	1	326	-1	1
12656	1.0557475	8199876	10499.201	123489	158.11652	84029	107.59155	781	327	1	326	-1	1
12657	1.1754008	8159325.5	11706.35	71985	103.27834	71120	102.0373	697	327	1	326	-1	0
12658	1.0620122	24540812	10878.02	330012	146.28192	264882	117.41223	2256	327	1	326	-1	0
12659	1.0260555	23631442	11221.008	331317	157.32051	244067	115.89127	2106	327	1	326	-1	0
12660	1.033966	19599900	13066.6	239554	159.70267	203544	135.696	1500	327	1	326	-1	1
12661	1.0330586	13667146	10184.162	199173	148.41505	150189	111.91431	1342	327	1	326	-1	1
12662	1.0422954	11451698	10224.73	166485	148.64732	128414	114.65536	1120	327	1	326	-1	1
12663	1.0355564	12569636	9967.9902	188480	149.46867	140227	111.20301	1261	327	1	326	-1	1
12664	1.0329752	16335031	11651.234	208520.02	148.73039	165466	118.0214	1402	327	1	326	-1	1
12665	1.0294354	10405163	8350.8535	142092	114.03852	170988	137.22954	1246	327	1	326	-1	1
12666	1.0356511	13646981	10330.796	186182	140.9402	143131	108.35049	1321	327	1	326	-1	1
12667	1.0326647	8037204	9133.1865	106798	121.36137	90661	103.02386	880	327	1	326	-1	1
12668	1.0803657	6872413	13475.319	83589	163.89999	53698	105.2902	510	327	1	326	-1	1
12669	1.0693219	14837932	10080.117	202678	137.68886	154081	104.67459	1472	327	1	326	-1	1
12670	1.0421513	9884273	9467.6943	131973	126.41092	109850	105.22031	1044	327	1	326	-1	1
12671	1.075125	12349110	10804.121	171284	149.85477	145889	127.63692	1143	327	1	326	-1	1
12672	1.0345539	16683806	14186.91	160166	136.19557	127491	108.41071	1176	327	1	326	-1	1
12673	1.0453461	13319176	9807.9355	175997	129.60014	141833	104.44257	1358	327	1	326	-1	1
12674	1.0437661	15421772	13352.184	122112	105.72468	118119.99	102.26839	1155	327	1	326	-1	1
12675	1.0173513	28857898	12757.691	352616	155.88683	238793	105.5672	2262	327	2	326	-1	0
12676	1.0281005	17016216	11329.039	224196.98	149.26564	163042	108.54993	1502	327	2	326	-1	1
12677	1.0971795	8453571	10606.739	128027	160.63614	83310	104.52949	797	327	2	326	-1	1
12678	1.0529037	14378974	11060.749	216375.98	166.44307	141033	108.48692	1300	327	2	326	-1	1
12679	1.148085	3736609	11750.343	58677.004	184.51888	36622	115.16352	318	327	2	326	-1	0
12680	1.0338398	11722387	10656.716	174588	158.71637	136768	124.33455	1100	327	2	326	-1	1
12681	1.0329295	15342374	11215.186	227106	166.01315	191015	139.63084	1368	327	2	326	-1	1
12682	1.0416843	12633191	10918.921	184663	159.60501	151119	130.61279	1157	327	2	326	-1	1
12683	1.0342095	8212855	13077.795	139936	222.82802	84084	133.89172	628	327	2	326	-1	1
12684	1.057291	7995912.5	10185.876	113722.99	144.87006	92417	117.72866	785	327	2	326	-1	1
12685	1.0566245	14141848	12660.562	181564	162.54611	286998.97	256.93732	1117	327	2	326	-1	1
12686	1.0425922	11764459	10256.721	192630	167.94246	169094	147.42284	1147	327	2	326	-1	1
12687	1.0631857	7243576.5	9568.793	88718	117.19683	136615	180.46896	757	327	2	326	-1	1
12688	1.0858194	23341190	11509.463	346483	170.84961	292804	144.38068	2028	327	2	326	-1	1
12689	1.0262688	14093436	11045.013	194188	152.18495	175636	137.64577	1276	327	2	326	-1	1
12690	1.0312136	18874640	14803.64	209449	164.27373	169246	132.74196	1275	327	2	326	-1	1
12691	1.081116	11586030	10494.593	165131	149.57518	188191	170.46286	1104	327	2	326	-1	1
12692	1.0958545	7672261	11055.131	124187	178.9438	70980	102.27666	694	327	2	326	-1	1
12693	1.0179277	15571770	10170.979	259049	169.20248	157789	103.06271	1531	327	2	326	-1	1
12694	1.0988078	10043568	11985.165	86987	103.8031	86815	103.59785	838	327	2	326	-1	1
12695	1.2029736	3242238	12188.864	27786	104.45865	27753	104.33459	266	327	2	326	-1	0
12696	1.0573164	8929155	10100.854	126603	143.21606	93656	105.9457	884	327	3	326	-1	1
12697	1.34281	1749361	10933.506	16451	102.81875	16318	101.9875	160	327	3	326	-1	0
12698	1.0546786	14096495	10711.622	210758	160.15045	135478	102.94681	1316	327	3	326	-1	1
12699	1.0555605	8372244	10247.545	133929	163.92778	83618	102.34761	817	327	3	326	-1	1
12700	1.2646921	9060965	10890.583	85888	103.23077	85789	103.11178	832	327	3	326	-1	0
12701	1.0926788	2192927	12049.05	18849	103.56593	18780	103.18681	182	327	3	326	-1	0
12702	1.3559384	11010292	11626.496	97522	102.97993	97852	103.32841	947	327	3	326	-1	0
12703	1.0425053	13848820	10288.871	198938	147.79941	136950	101.74591	1346	327	3	326	-1	1
12704	1.0610259	9600464	10378.88	136175	147.21622	94238	101.87892	925	327	3	326	-1	1
12705	1.0495685	9873570	10168.455	143700	147.99176	113696	117.09166	971	327	3	326	-1	1
12706	1.0925427	15445321	10578.987	218799.98	149.86301	204141	139.8226	1460	327	3	326	-1	1
12707	1.0978824	9768045	12348.982	84506	106.83439	81046	102.46017	791	326	1	325	-1	1
12708	1.0315751	15318259	12649.265	158081.98	130.53839	134556	111.11148	1211	326	1	325	-1	1
12709	1.0416793	11884491	9447.1309	184539	146.69237	142460	113.24324	1258	326	1	325	-1	1
12710	1.035148	14610491	9912.1377	227524.02	154.35822	179123	121.52171	1474	326	1	325	-1	1
12711	1.0331406	13413557	9848.4268	202600	148.75183	156119	114.62482	1362	326	1	325	-1	1
12712	1.048819	6800934	9116.5332	111636.01	149.64612	80080	107.34585	746	326	1	325	-1	1
12713	1.0364649	14738367	10726.613	237232	172.65793	147023	107.00364	1374	326	1	325	-1	1
12714	1.0464193	11083171	9538.0127	180335	155.19363	120512.99	103.7117	1162	326	1	325	-1	1
12715	1.029871	10171404	10070.697	146347	144.89803	105024	103.98416	1010	326	1	325	-1	1
12716	1.0396003	6489310	9557.1572	95154	140.13844	70021	103.12371	679	326	1	325	-1	1
12717	1.0223955	6231783	9357.0312	91588	137.51952	69112	103.77177	666	326	2	325	-1	1
12718	1.0354893	12039880	9958.5439	172119	142.36476	128590	106.36063	1209	326	2	325	-1	1
12719	1.0458864	8570687	9989.1455	136404	158.97902	94706	110.37995	858	326	2	325	-1	1
12720	1.029945	16153118	10421.366	237517	153.23677	178318	115.04387	1550	326	2	325	-1	1
12721	1.0720306	14749692	10081.812	224787	153.64798	162176	110.85168	1463	326	2	325	-1	1
12722	1.0384306	14502334	10099.118	250049	174.12883	161518	112.47771	1436	326	2	325	-1	1
12723	1.0246411	13010987	12743.376	180257	176.54945	114554	112.19785	1021	326	2	325	-1	1
12724	1.0601325	7985938.5	9189.8027	117833	135.59608	92672	106.64212	869	326	2	325	-1	1
12725	1.0464333	14300623	10135.098	194390.02	137.76755	152576	108.13324	1411	326	2	325	-1	1
12726	1.0658745	10094681	9829.29	127581	124.22688	110496	107.59104	1027	326	2	325	-1	1
12727	1.1454111	2700060	8437.6875	36079	112.74687	32961	103.00313	320	326	2	325	-1	0
12728	1.1273847	13266414	10308.014	202434.02	157.29138	131391	102.09091	1287	326	2	325	-1	0
12729	1.0497	12138330	9804.79	176020	142.18094	126075	101.83764	1238	326	2	325	-1	1
12730	1.0236809	14380413	10184.429	199774.98	141.4837	143663	101.74433	1412	326	2	325	-1	1
12731	1.0634598	7841639	9324.1846	121196	144.10939	85624	101.81213	841	326	2	325	-1	1
12732	1.0320659	9209915	9378.7324	139515	142.0723	99897	101.7281	982	326	2	325	-1	1
12733	1.0449612	10792990	9714.6621	173945	156.56616	141994	127.80738	1111	326	2	325	-1	1
12734	1.03656	15994708	9996.6924	238468	149.0425	251608	157.255	1600	326	2	325	-1	1
12735	1.0485604	22423836	9935.2393	338851	150.13336	347550	153.98759	2257	326	2	325	-1	0
12736	1.0626276	8536285	8995.0312	122193	128.75975	102668	108.18546	949	326	2	325	-1	1
12737	1.0422172	13579731	9748.5508	188530	135.34099	175193	125.76669	1393	326	2	325	-1	1
12738	1.0441943	13541113	11126.634	177832.02	146.12326	194231	159.59819	1217	326	2	325	-1	1
12739	1.0206287	14045186	9295.292	215820	142.83257	173366	114.73594	1511	326	2	325	-1	1
12740	1.0434858	7254225	11970.668	96582	159.37624	73935	122.00495	606	326	2	325	-1	1
12741	1.0368651	20104298	10352.368	308337	158.77292	266732	137.34912	1942	326	3	325	-1	1
12742	1.0621393	13017565	10036.673	216406.98	166.85196	172047.98	132.65073	1297	326	3	325	-1	1
12743	1.0503121	13198534	10052.196	217016	165.28256	142719	108.69688	1313	326	3	325	-1	1
12744	1.0878449	8722139	8517.7139	106137	103.64941	105022	102.56055	1024	326	3	325	-1	1
12745	1.2193103	1751384	9570.4043	25892	141.48634	19302	105.47541	183	326	3	325	-1	0
12746	1.0767022	16004402	10135.783	230135.02	145.74731	175818	111.34769	1579	326	3	325	-1	1
12747	1.038746	17746706	10158.389	257853	147.5976	180483	103.31025	1747	326	3	325	-1	1
12748	1.0569849	9270625	9354.8184	140865	142.1443	103252	104.1897	991	326	3	325	-1	1
12749	1.0382186	12559484	9789.1533	190409	148.40919	134888	105.13484	1283	326	3	325	-1	1
12750	1.139168	10974741	11130.569	101989	103.43712	100249	101.67242	986	326	3	325	-1	0
12751	1.1636313	10968855	9811.1406	115957	103.71825	114336	102.26833	1118	326	3	325	-1	0
12752	1.0430532	14388338	10284.73	201987	144.37956	204897	146.45961	1399	326	3	325	-1	1
12753	1.0534234	4671297	9752.1855	64133.004	133.88936	51922	108.39666	479	326	3	325	-1	1
12754	1.0928017	15690233	11353.28	229783	166.26845	195152	141.20984	1382	326	3	325	-1	1
12755	1.0316341	11805808	9862.8301	172594.02	144.18881	150809	125.98914	1197	326	3	325	-1	1
12756	1.0661986	8915259	11074.855	133737	166.13292	115762	143.80373	805	326	3	325	-1	1
12757	1.0207546	12151792	12249.79	165168	166.5	101276	102.09274	992	325	1	324	-1	1
